Performance Bib Short,http://www.champ-sys.com.au/custom/cycling/bottoms/performancebibshort.html,performancebibshort,"<p>The <span style='color: #ff6600;'>Performance Collection</span> is the go to collection when you are not sure what your day will bring. This range is hand crafted from a selection of premium fabrics providing all round function, whether you are training, racing or simply on the local coffee run.<br><span style='color: #ff6600;'>Engineered specifically for performance</span>, this collection provides something for every athlete, covering all bases when you are not sure what is up the road.<br></p><p class='Body'><span style='font-family: arial, helvetica, sans-serif; font-size: small;'><span style='text-decoration: underline;'><strong>Features</strong></span>:</span><br></p><li>Constructed entirely from our premium CS Contour fabric to ensure maximum compression which leads to optimal comfort. The Performance bib short provides a close yet traditional fit<br></li><li><span style='color: #ff6600;'><b>Contour</b> Lycra</span>: h<span style='font-size: small;'>igh compression lycra material &#x2013; a critical requirement for a performance bib short ensuring fit and function;&#xA0;</span><span style='font-size: small;'>83% Polyester, 17% Spandex fabric blend, 360 g/y fabric weight.</span><br></li><li>Lightweight and breathable bib assembly made from <span style='color: #ff6600;'><b style='font-size: small; font-family: arial, helvetica, sans-serif;'>Tech Mesh</b></span><br></li><li>Radio/ipod pocket for storage<br></li><li>Flatlock exposed stitch in key areas<br></li><li>Double layered rear panel, providing increased structure and durability<br></li><li>Fabric injection gripper, ensuring low irritation cuffs that stay in place in all conditions<br></li><li>Men&apos;s and Women&apos;s cuts available<br></li><li>Additional leg length option<br></li><li>Womens Cut - Soft, fold-over leg gripper option<br></li><li>Choice of Granfondo, Veloce or Donna Forte - Italian chamois option<br></li><li>XS- 4XL sizing<br><p><br></p><p><a href='http://aucustom.champ-sys.com/Login/en-AU/Default.aspx' target='_blank'><img alt='' src='http://www.champ-sys.com.au/media/wysiwyg/Start_Customising_button_1.jpg' height='48' width='153'></a>                    </p></li>",
Fleece Bib Knickers,http://www.champ-sys.com.au/custom/cycling/bottoms/fleece-bib-knickers.html,fleece-bib-knickers,"<p>Fleece 3/4 Bib Knicker that sits half way up the calf, providing excellent warmth and comfort.</p><br><h4>Features:</h4><br><ul><br><li>unlimited number of colors</li><br><li>mesh&#xA0;shoulder straps</li><br><li>CS Tech Fleece is an incredibly lightweight and warm brushed fleece.&#xA0;It&#x2019;s a single-sided fleece, which means that only the inside is fleece-lined.&#xA0;The outside has a smooth finish.&#xA0;&#xA0;</li><br></ul><br><p><em><a href='http://champ-sys.com.au/cycling/custom/pages/chamois' target='_self'>&#xA0;</a></em></p>",
Apex Bib Short,http://www.champ-sys.com.au/custom/cycling/bottoms/apexbibshort.html,apexbibshort,"<p>The Apex collection accepts no compromises, it&#x2019;s simply the best. Hand crafted only with the highest quality premium technical fabrics featuring market leading construction techniques. As the name represents, this collection is the epitome of performance sports apparel.</p><br><p>Apex is specifically designed for the discerning, detail oriented athlete, who&#x2019;s looking to leave no stone unturned in their quest for top results. Featuring clean, fashionable style lines, tailored specifically for a close fit, the Apex collection is optimized for performance and function.</p><br><ul><br><li>Constructed with two fabrics used in specific areas to ensure maximum compression which leads to optimal comfort. The Apex bib short is a very close, tight fitting bib short.</li><br><li><b>Carbon Fabric: </b>used on the leg gripper so as to provide firm compression for the thigh area&#xA0;ensuring muscles remain in a stable position</li><br><li>A thin strip placed above the rear panel just under the bib assembly, that provides the bib short with stability across the back of&#xA0;the bib.</li><br><li>CS Carbon fabric contains thermoregulating properties, to keep muscles at optimum temperature for performance.</li><br><li><b>Contour Lycra: </b>high compression lycra material &#x2013; a critical requirement for a performance bib short ensuring fit and function;&#xA0;83% Polyester, 17% Spandex fabric blend;&#xA0;360 g/y fabric weight; used on side panels and rear panel</li><br><li>Lightweight and breathable bib assembly</li><br><li>Made from Agile &#x2013; extremely lightweight and highly breathable</li><br><li>Exposed flatlock stitching in key areas</li><br><li>Radio/ipod pocket for storage</li><br><li>Double layered rear panel, providing increased structure and durability</li><br><li>Fabric injection gripper, ensuring low irritation cuffs that stay in place in all conditions</li><br><li> Men&apos;s and Women&apos;s cuts available</li><br><li>Mens Cut - Additional leg length option</li><br><li>Choice of Granfondo, Veloce or Donna Forte - Italian chamois options</li><br><li>XS- 4XL sizing</li><br><li><span style='color: #ff0000;'>The Apex garments are designed for Elite Riders &#x2013; they are a tighter fit than our regular products. If you are interested in these products please contact our sales team to discuss. You can also order sample of these items for comparison.</span></li><br></ul>",
Tech Bib Short,http://www.champ-sys.com.au/custom/cycling/bottoms/techbibshort.html,techbibshort,"<p class='Body'>The Tech collection forms the core of your sports apparel needs, providing a perfect balance between feature packed technical performance and practicality. This collection is designed and hand crafted specifically to do the basics very well at unmatched value for such an offering.</p><br><p class='Body'><span style='text-decoration: underline;'><strong>Features</strong></span>:</p><br><ul><br><li>Constructed entirely from our premium Contour fabric to ensure maximum compression which leads to optimal comfort. The Tech bib short provides a close yet traditional fit.</li><br><li><b>Contour</b> Lycra: high compression lycra material &#x2013; a critical requirement for a performance bib short ensuring fit and function;&#xA0;83% Polyester, 17% Spandex fabric blend, 360 g/y fabric weight;</li><br><li>Lightweight and breathable bib assembly made from <b>Tech Mesh</b></li><br><li>Radio/ipod pocket for storage</li><br><li>Double layered rear panel, providing increased structure and durability</li><br><li>Standard elastic gripper to hold bib short in place in all conditions</li><br><li>Men&apos;s , Women&apos;s and Children&apos;s cuts available</li><br><li>Additional leg length option</li><br><li>Choice of Granfondo, Veloce or Donna Forte - Italian chamois options</li><br><li>XS-4XL sizing</li><br></ul>",
Cycle Shorts,http://www.champ-sys.com.au/custom/cycling/bottoms/cycle-shorts.html,cycle-shorts,"<p>The&#xA0;<strong>CS Cycle Short</strong>&#xA0;has been developed over a number of years to be leading the custom market for comfort and design.&#xA0;</p><br><p>Our short now features our exclusive&#xA0;<strong>CS&#xA0;Contour</strong>&#xA0;Fabric. This fabric was developed specifically for our needs and features a revolutionary yarn layup that promotes increased breathability, compression and comfort.&#xA0;</p><br><p><strong>NOTE: Children&apos;s Sizing Available at $85.00 per cycle short </strong></p><br><p><strong>Features:</strong></p><br><p>-&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;CS&#xA0;CONTOUR&#xA0;LYCRA&#xA0;exclusive to CS, imported directly from Italy.</p><br><p>- &#xA0; &#xA0; &#xA0; &#xA0; &#xA0;83%&#xA0;Polyester&#xA0; 17% Spandex fabric blend, 360g/y fabric weight.</p><br><p>-&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;Unlimited colours.</p><br><p>-&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;Double rear panel.</p><br><p>-&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0; 3 anatomic panel options.</p><br><p>-&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;&#xA0;Silicone leg grippers.</p><br><p>- &#xA0; &#xA0; &#xA0; &#xA0; &#xA0;Male and Female Specific sizing and chamois.</p><br><p>&#xA0;</p>",
Bib Knickers,http://www.champ-sys.com.au/custom/cycling/bottoms/bib-knickers.html,bib-knickers,"<p>3/4 Length lycra bib knickers come half way up the calf - ideal to take off the winter chill.</p><br><h4>Features:</h4><br><ul><br><li>unlimited number of colors</li><br><li>mesh&#xA0;shoulder straps</li><br></ul>",
Fleece Bib Tights,http://www.champ-sys.com.au/custom/cycling/bottoms/fleece-bib-tights.html,fleece-bib-tights,"<p>Full length fleece bib knickers for the ultimate protection in cold weather riding</p><br><h4>Features:</h4><br><ul><br><li>unlimited number of colours</li><br><li>made from genuine&#xA0;CS Tech Fleece</li><br><li>zippered ankles with reflective piping</li><br><li>CS Tech Fleece is an incredibly lightweight and warm brushed fleece.&#xA0;It&#x2019;s a single-sided fleece, which means that only the inside is fleece-lined.&#xA0;The outside has a smooth finish.&#xA0;</li><br></ul><br><p><em><a href='http://champ-sys.com.au/cycling/custom/pages/chamois' target='_self'>WHICH&#xA0;CHAMOIS PAD?</a></em></p><br><p><em><br></em></p><br><br><p>&#xA0;<strong><strong>CS VIVID &#x2013; Safety in Style &#x2013; add this option when you order. Find out more&#xA0;<a href='http://champ-sys.com.au/csvivid'>here</a></strong></strong></p>",
APEX Winter Shield Tights,http://www.champ-sys.com.au/custom/cycling/bottoms/apex-winter-shield-tights.html,apex-winter-shield-tights,"<p>Racing in cold spring classics and mountain top passes during the Giro called for a premium, high end performance winter tight for our pro teams &#x2013; and that is the <span style='color: #ff6600;'>CS APEX Winter Shield Tight.</span> In conjunction with our Italian suppliers, eVent, we have sourced a 3 layer bonded winter fleece fabric, called <span style='color: #ff6600;'>CS Winter Shield</span>, that keeps the rider warm in cold conditions, but is able to breathe and remove moisture under intense riding conditions.<br></p><li>Featuring CS Winter Shield fabric highly breathable wind proof fabric<br></li><li>3 layer bonded fleece fabric<br></li><li>80% Polyester, 10% Elastane, 10% PTFE<br></li><li>Water Column &gt; 5000 mm<br></li><li>Breathability &gt; 10000g/mq/24h<br></li><li>Upgraded anatomic cut and panel construction<br></li><li>Ideal for cold conditions<br><p><br></p><p><a href='http://aucustom.champ-sys.com/Login/en-AU/Default.aspx' target='_blank'><img alt='' src='http://www.champ-sys.com.au/media/wysiwyg/Start_Customising_button_1.jpg' height='58' width='185'></a></p>                    </li>",
